;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
693;ProLAneug2;3;N25198_18666;0.043163042;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
694;ProLAneug3;3;N25198_18666;0.091095094;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
695;ProLAneuk1;2;N25198_18666;0.138123085;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
696;ProLAneuk2;2;N25198_18666;0.156908247;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
697;ProLAneuk3;2;N25198_18666;0.137000662;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
698;ProLFaltg1;3;N25198_18666;0.095554273;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
699;ProLFaltg2;3;N25198_18666;0.084605598;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
700;ProLFaltg3;4;N25198_18666;0.009203606;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
701;ProLFaltk1;2;N25198_18666;0.201438773;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
702;ProLFaltk2;2;N25198_18666;0.145119774;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
703;ProLFaltk3;2;N25198_18666;0.113099234;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
704;ProLFneug1;3;N25198_18666;0.024633275;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
705;ProLFneug2;2;N25198_18666;0.045384875;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
706;ProLFneug3;3;N25198_18666;0.014579713;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
707;ProLFneuk1;2;N25198_18666;0.176890502;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
708;ProLFneuk2;2;N25198_18666;0.204911021;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
709;ProLFneuk3;2;N25198_18666;0.30147027;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
710;ProPAaltg1;3;N25198_18666;0.055627367;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
711;ProPAaltg2;3;N25198_18666;0.083766523;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
712;ProPAaltg3;3;N25198_18666;0.06057363;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
713;ProPAaltk1;1;N25198_18666;0.353489868;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
714;ProPAaltk2;2;N25198_18666;0.21529745;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
715;ProPAaltk3;3;N25198_18666;0.118595825;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
716;ProPAneug1;3;N25198_18666;0.074471761;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
717;ProPAneug2;3;N25198_18666;0.032570564;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
718;ProPAneug3;2;N25198_18666;0.081981495;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
719;ProPAneuk1;2;N25198_18666;0.224531025;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
720;ProPAneuk2;2;N25198_18666;0.16982338;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
721;ProPAneuk3;2;N25198_18666;0.203743581;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
722;ProPSaltg1;3;N25198_18666;0.09840651;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
723;ProPSaltg2;2;N25198_18666;0.065303619;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
724;ProPSaltg3;3;N25198_18666;0.019569203;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
725;ProPSaltk1;2;N25198_18666;0.067343231;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
726;ProPSaltk2;2;N25198_18666;0.10056687;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
727;ProPSaltk3;2;N25198_18666;0.08921662;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
728;ProPSneug1;2;N25198_18666;0.198728672;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
729;ProPSneug2;3;N25198_18666;0.071868583;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
730;ProPSneug3;3;N25198_18666;0.086075511;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
731;ProPSneuk1;2;N25198_18666;0.11778666;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
732;ProPSneuk2;2;N25198_18666;0.123421845;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
733;ProPSneuk3;2;N25198_18666;0.091725884;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
734;ProCk1;20;N16725_409;0.004895006;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
735;ProCk3;20;N16725_409;0.003520863;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
736;ProLAaltg2;14;N16725_409;0.000794913;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
737;ProLAaltg3;15;N16725_409;0.003426791;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
738;ProLAaltk1;20;N16725_409;0.000264061;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
739;ProLAaltk2;16;N16725_409;0.001740977;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
740;ProLAneug1;20;N16725_409;0.000383289;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
741;ProLFaltg1;16;N16725_409;0.000962279;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
742;ProLFaltg2;19;N16725_409;0.000954198;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
743;ProLFaltg3;11;N16725_409;0.000939144;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
744;ProLFaltk1;14;N16725_409;0.002419175;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
745;ProPAaltg1;18;N16725_409;0.001564732;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
746;ProPAaltg3;17;N16725_409;0.001070205;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
747;ProPAaltk2;21;N16725_409;0;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
748;ProPAaltk3;20;N16725_409;0.00085389;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
749;ProPAneug2;20;N16725_409;0.000289659;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
750;ProPSaltg1;12;N16725_409;0.002797084;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
751;ProPSaltg3;15;N16725_409;0.000733272;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
752;ProPSaltk3;19;N16725_409;0.000891356;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
753;ProPSneug3;20;N16725_409;0.001154601;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
754;ProPSneuk1;10;N16725_409;0.002747939;Bacteria;Desulfobacterota;Desulfuromonadia;NA;NA;NA;NA
755;ProLAneug2;17;N66611_265;0.000843028;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
756;ProLFaltg1;22;N66611_265;0.000769823;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
757;ProLFaltg3;24;N66611_265;9.39E-05;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
758;ProLFneug3;19;N66611_265;0.000108601;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
759;ProPAaltk2;64;N66611_265;0;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
760;ProPAneug1;16;N66611_265;0.000930233;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
761;ProPAneug2;15;N66611_265;0.000933346;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
762;ProPAneug3;17;N66611_265;0.000720981;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
763;ProPSaltg2;17;N66611_265;0.000817829;Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA
764;ProPAaltk1;13;N15218_773;0.006157239;Bacteria;Bacteroidota;Kryptonia;NA;NA;NA;NA
765;ProPAaltk2;19;N15218_773;0;Bacteria;Bacteroidota;Kryptonia;NA;NA;NA;NA
766;ProPAaltk3;14;N15218_773;0.001391524;Bacteria;Bacteroidota;Kryptonia;NA;NA;NA;NA
767;ProCk1;19;N57375_460;0.005817253;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
768;ProCk2;15;N57375_460;0.007843603;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
769;ProCk3;17;N57375_460;0.005094015;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
770;ProLAneuk2;21;N57375_460;8.93E-05;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
771;ProPAaltg3;20;N57375_460;0.000749144;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
772;ProPAaltk1;18;N57375_460;0.003675964;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
773;ProPAaltk2;54;N57375_460;0;Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;NA
774;ProCg1;17;N56463_1280;0.00151885;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
775;ProCg2;19;N56463_1280;0.002164502;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
776;ProCg3;19;N56463_1280;0.003276003;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
777;ProLAaltg2;21;N56463_1280;0.000198728;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
778;ProLFaltg3;17;N56463_1280;0.000187829;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
779;ProPAaltk2;53;N56463_1280;0;Bacteria;Dadabacteria;Dadabacteriia;NA;NA;NA;NA
780;ProPAaltk2;14;N1119_291;0;Bacteria;Bacteroidota;Rhodothermia;NA;NA;NA;NA
781;ProPAaltk2;44;N46165_65;0;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA;NA
782;ProCg1;7;N10425_2344;0.010346886;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
783;ProCg2;6;N10425_2344;0.02050581;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
784;ProCg3;13;N10425_2344;0.005118755;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
785;ProCk1;13;N10425_2344;0.010783201;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
786;ProCk2;12;N10425_2344;0.009433121;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
787;ProCk3;15;N10425_2344;0.006891902;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
788;ProLAaltg1;15;N10425_2344;0.00041165;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
789;ProLAaltg3;12;N10425_2344;0.00623053;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
790;ProLAaltk1;13;N10425_2344;0.001056245;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
791;ProLAaltk3;20;N10425_2344;0.000477756;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
792;ProLAneug1;19;N10425_2344;0.000383289;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
793;ProLAneug3;17;N10425_2344;0.001255522;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
794;ProLAneuk1;19;N10425_2344;0.000278474;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
795;ProLFaltg1;20;N10425_2344;0.000769823;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
796;ProLFaltg2;13;N10425_2344;0.002544529;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
797;ProLFaltg3;18;N10425_2344;9.39E-05;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
798;ProLFaltk1;18;N10425_2344;0.001411186;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
799;ProLFaltk2;10;N10425_2344;0.004197296;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
800;ProLFaltk3;19;N10425_2344;0.000554599;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
801;ProLFneug3;16;N10425_2344;0.000135752;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
802;ProPAaltg1;17;N10425_2344;0.001791505;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
803;ProPAaltg2;14;N10425_2344;0.00227734;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
804;ProPAaltk1;9;N10425_2344;0.00909801;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
805;ProPAaltk2;4;N10425_2344;0.014164306;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
806;ProPAaltk3;13;N10425_2344;0.001518027;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
807;ProPAneug1;19;N10425_2344;0.00082392;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
808;ProPAneug2;10;N10425_2344;0.002413826;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
809;ProPAneug3;18;N10425_2344;0.000510695;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
810;ProPAneuk1;11;N10425_2344;0.002453102;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
811;ProPSaltg1;20;N10425_2344;0.001017122;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
812;ProPSaltg2;12;N10425_2344;0.00171744;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
813;ProPSaltg3;14;N10425_2344;0.00091659;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
814;ProPSaltk2;20;N10425_2344;0.000489887;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
815;ProPSaltk3;12;N10425_2344;0.003808521;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
816;ProPSneug2;18;N10425_2344;0.000918621;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
817;ProPSneuk3;15;N10425_2344;0.000571755;Bacteria;Bdellovibrionota;Oligoflexia;NA;NA;NA;NA
818;ProPAaltk2;34;N26637_71;0;Bacteria;Armatimonadota;Armatimonadota Phylum;NA;NA;NA;NA
819;ProLFaltk1;20;N24371_150;0.001241419;Bacteria;Fibrobacterota;Fibrobacteria;NA;NA;NA;NA
820;ProPAaltk2;31;N24371_150;0;Bacteria;Fibrobacterota;Fibrobacteria;NA;NA;NA;NA
821;ProLAneuk1;8;N65435_845;0.005569479;Bacteria;Desulfobacterota;Desulfobacteria;NA;NA;NA;NA
822;ProLAneuk2;16;N65435_845;0.000178508;Bacteria;Desulfobacterota;Desulfobacteria;NA;NA;NA;NA
823;ProPAaltk2;63;N65435_845;0;Bacteria;Desulfobacterota;Desulfobacteria;NA;NA;NA;NA
824;ProPSneuk2;4;N65435_845;0.037201779;Bacteria;Desulfobacterota;Desulfobacteria;NA;NA;NA;NA
825;ProPAaltk2;45;N49103_56;0;Bacteria;Desulfobacterota;Desulfobulbia;NA;NA;NA;NA
826;ProLAneug1;23;N44787_377;0.000383289;Bacteria;Chloroflexi;Chloroflexia;NA;NA;NA;NA
827;ProPAaltk2;41;N44787_377;0;Bacteria;Chloroflexi;Chloroflexia;NA;NA;NA;NA
828;ProCg1;13;N45007_6128;0.004984143;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
829;ProCg2;13;N45007_6128;0.006493506;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
830;ProCg3;11;N45007_6128;0.007780508;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
831;ProCk1;14;N45007_6128;0.009860953;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
832;ProCk2;20;N45007_6128;0.005466754;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
833;ProCk3;12;N45007_6128;0.008689789;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
834;ProLAaltg1;10;N45007_6128;0.002366986;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
835;ProLAaltg2;5;N45007_6128;0.007551669;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
836;ProLAaltg3;10;N45007_6128;0.008826584;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
837;ProLAaltk1;5;N45007_6128;0.008978083;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
838;ProLAaltk2;7;N45007_6128;0.010573248;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
839;ProLAaltk3;6;N45007_6128;0.024098586;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
840;ProLAneug1;9;N45007_6128;0.006707551;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
841;ProLAneug2;9;N45007_6128;0.004889563;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
842;ProLAneug3;10;N45007_6128;0.004510579;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
843;ProLAneuk1;11;N45007_6128;0.001949318;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
844;ProLAneuk2;7;N45007_6128;0.005712246;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
845;ProLAneuk3;6;N45007_6128;0.00777974;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
846;ProLFaltg1;8;N45007_6128;0.012509623;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
847;ProLFaltg2;5;N45007_6128;0.013040712;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
848;ProLFaltg3;8;N45007_6128;0.001784373;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
849;ProLFaltk1;10;N45007_6128;0.00710898;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
850;ProLFaltk2;5;N45007_6128;0.019641491;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
851;ProLFaltk3;5;N45007_6128;0.021415297;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
852;ProLFneug1;8;N45007_6128;0.001620026;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
853;ProLFneug2;6;N45007_6128;0.001766555;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
854;ProLFneug3;10;N45007_6128;0.00086881;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
855;ProLFneuk1;7;N45007_6128;0.005837871;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
856;ProLFneuk2;5;N45007_6128;0.023856284;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
857;ProLFneuk3;6;N45007_6128;0.016324324;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
858;ProPAaltg1;10;N45007_6128;0.00641767;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
859;ProPAaltg2;9;N45007_6128;0.009455914;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
860;ProPAaltg3;14;N45007_6128;0.002461473;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
861;ProPAaltk1;6;N45007_6128;0.017414878;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
862;ProPAaltk2;6;N45007_6128;0.008498584;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
863;ProPAaltk3;8;N45007_6128;0.013820367;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
864;ProPAneug1;14;N45007_6128;0.00220598;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
865;ProPAneug2;8;N45007_6128;0.005825368;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
866;ProPAneug3;8;N45007_6128;0.007209805;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
867;ProPAneuk1;4;N45007_6128;0.023088023;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
868;ProPAneuk2;7;N45007_6128;0.017832414;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
869;ProPAneuk3;5;N45007_6128;0.023355972;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
870;ProPSaltg1;10;N45007_6128;0.005848449;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
871;ProPSaltg2;9;N45007_6128;0.005234103;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
872;ProPSaltg3;10;N45007_6128;0.003208066;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
873;ProPSaltk1;5;N45007_6128;0.011777235;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
874;ProPSaltk2;6;N45007_6128;0.010917489;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
875;ProPSaltk3;4;N45007_6128;0.026882483;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
876;ProPSneug1;8;N45007_6128;0.007561057;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
877;ProPSneug2;9;N45007_6128;0.003350265;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
878;ProPSneug3;8;N45007_6128;0.009294539;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
879;ProPSneuk1;7;N45007_6128;0.007994004;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
880;ProPSneuk2;7;N45007_6128;0.01428764;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
881;ProPSneuk3;4;N45007_6128;0.012333578;Bacteria;Bdellovibrionota;Bdellovibrionia;NA;NA;NA;NA
882;ProLFaltg3;21;N57436_302;9.39E-05;Bacteria;Firmicutes;Thermovenabulia;NA;NA;NA;NA
883;ProLFneuk3;18;N57436_302;0.000324324;Bacteria;Firmicutes;Thermovenabulia;NA;NA;NA;NA
884;ProPAaltk2;55;N57436_302;0;Bacteria;Firmicutes;Thermovenabulia;NA;NA;NA;NA
885;ProPAaltk2;40;N37826_75;0;Bacteria;Deinococcota;Deinococci;NA;NA;NA;NA
886;ProPAaltk2;56;N58210_79;0;Bacteria;Latescibacterota;Latescibacterota_unclassified;NA;NA;NA;NA
887;ProLAaltk1;15;N6360_963;0.000528123;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
888;ProLAaltk3;17;N6360_963;0.000674479;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
889;ProLAneug1;15;N6360_963;0.00134151;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
890;ProLAneug2;11;N6360_963;0.001854662;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
891;ProLAneuk1;16;N6360_963;0.000835422;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
892;ProLAneuk2;12;N6360_963;0.000535523;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
893;ProLAneuk3;20;N6360_963;0.000165526;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
894;ProLFaltg3;23;N6360_963;9.39E-05;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
895;ProLFaltk1;12;N6360_963;0.004774688;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
896;ProLFaltk2;15;N6360_963;0.001553695;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
897;ProLFneug1;15;N6360_963;0.000266306;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
898;ProLFneug2;12;N6360_963;0.000337724;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
899;ProLFneug3;18;N6360_963;0.000108601;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
900;ProLFneuk1;12;N6360_963;0.000665457;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
901;ProLFneuk2;16;N6360_963;0.000650626;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
902;ProLFneuk3;13;N6360_963;0.001491892;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
903;ProPAaltg3;18;N6360_963;0.000856164;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
904;ProPAaltk2;60;N6360_963;0;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
905;ProPAaltk3;21;N6360_963;0.00085389;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
906;ProPAneug1;18;N6360_963;0.000877076;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
907;ProPAneug3;13;N6360_963;0.001351839;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
908;ProPAneuk1;14;N6360_963;0.001587302;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
909;ProPAneuk2;18;N6360_963;0.000426103;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
910;ProPAneuk3;23;N6360_963;0.000165645;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
911;ProPSaltk1;22;N6360_963;0.000375869;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
912;ProPSaltk2;21;N6360_963;0.000489887;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
913;ProPSneug1;16;N6360_963;0.00133824;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
914;ProPSneug2;21;N6360_963;0.000648438;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
915;ProPSneuk1;18;N6360_963;0.00137397;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
916;ProPSneuk2;15;N6360_963;0.001033383;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
917;ProPSneuk3;19;N6360_963;0.000408397;Bacteria;Armatimonadota;Armatimonadia;NA;NA;NA;NA
918;ProLAaltg1;13;N30262_1882;0.001132037;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
919;ProLAaltg2;10;N30262_1882;0.001788553;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
920;ProLAaltg3;13;N30262_1882;0.00384216;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
921;ProLAaltk1;8;N30262_1882;0.003216746;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
922;ProLAaltk2;9;N30262_1882;0.008747346;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
