;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
522;ProCg1;1;N20722_21612;0.143698332;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Gallionellaceae Family;NA
523;ProCg2;19;N26188_13634;0.010480747;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
524;ProLAaltg1;11;N26188_13634;0.006895132;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
525;ProLAaltg2;10;N26188_13634;0.008744038;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
526;ProLAaltk2;17;N26188_13634;0.012441614;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
527;ProLAneug1;8;N26188_13634;0.021080874;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
528;ProLAneug2;7;N26188_13634;0.023604788;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
529;ProLAneug3;19;N26188_13634;0.009021158;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
530;ProLAneuk3;18;N26188_13634;0.007834915;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
531;ProLFaltg1;2;N26188_13634;0.093244804;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
532;ProLFaltg2;8;N26188_13634;0.022582697;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
533;ProLFaltk1;7;N26188_13634;0.027693189;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
534;ProLFaltk2;11;N26188_13634;0.016905132;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
535;ProLFneug1;5;N26188_13634;0.007856017;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
536;ProLFneug2;6;N26188_13634;0.013976567;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
537;ProLFneug3;6;N26188_13634;0.006108818;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
538;ProLFneuk2;19;N26188_13634;0.007843657;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
539;ProPAaltg1;4;N26188_13634;0.021021838;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
540;ProPAaltg2;13;N26188_13634;0.011089658;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
541;ProPAaltg3;9;N26188_13634;0.015517979;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
542;ProPAaltk1;9;N26188_13634;0.021963884;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
543;ProPAaltk2;16;N26188_13634;0.011331445;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
544;ProPAaltk3;8;N26188_13634;0.01884883;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
545;ProPAneug1;8;N26188_13634;0.033727575;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
546;ProPAneug2;15;N26188_13634;0.008239194;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
547;ProPSaltg3;7;N26188_13634;0.007791017;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
548;ProPSaltk3;19;N26188_13634;0.009987237;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
549;ProPSneug2;16;N26188_13634;0.010212904;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
550;ProPSneug3;17;N26188_13634;0.0105646;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA
551;ProLFneuk2;18;N13251_2016;0.008337651;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera;NA
552;ProLFneuk3;18;N13251_2016;0.009243243;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera;NA
553;ProLAaltg1;17;N53522_5191;0.004219409;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
554;ProLAaltg2;20;N53522_5191;0.003577107;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
555;ProLFaltg1;11;N53522_5191;0.015492687;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
556;ProLFaltg3;7;N53522_5191;0.004789632;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
557;ProPAaltg1;17;N53522_5191;0.005828061;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
558;ProPAaltg3;20;N53522_5191;0.006849315;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;NA
559;ProPAaltg1;12;N12313_2625;0.007211375;Bacteria;Desulfobacterota;Desulfobacterota Phylum;Desulfobacterota Phylum;Desulfobacterota Phylum;Desulfobacterota Phylum;NA
560;ProPAaltg2;18;N12313_2625;0.007822169;Bacteria;Desulfobacterota;Desulfobacterota Phylum;Desulfobacterota Phylum;Desulfobacterota Phylum;Desulfobacterota Phylum;NA
561;ProLAneuk2;20;N58980_2181;0.006337022;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;NA
562;ProPAneuk2;20;N58980_2181;0.008500756;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;NA
563;ProPAneuk3;8;N58980_2181;0.0395892;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Acidaminobacteraceae;Acidaminobacter;NA
564;ProCk1;8;N68082_1028;0.024120318;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacteraceae_unclassified;NA
565;ProCk2;17;N68082_1028;0.012909264;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacteraceae_unclassified;NA
566;ProCk3;4;N68082_1028;0.034759158;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacteraceae_unclassified;NA
567;ProCg1;10;N25198_18666;0.015063783;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
568;ProCg2;4;N25198_18666;0.033378902;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
569;ProCg3;1;N25198_18666;0.056920557;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
570;ProCk2;19;N25198_18666;0.011691128;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
571;ProLAaltg1;19;N25198_18666;0.003704847;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
572;ProLAaltg2;6;N25198_18666;0.01073132;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
573;ProLAaltk1;14;N25198_18666;0.009098111;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
574;ProLAaltk2;5;N25198_18666;0.048237792;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
575;ProLAaltk3;4;N25198_18666;0.06057668;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
576;ProLAneug1;20;N25198_18666;0.011307014;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
577;ProLAneug2;8;N25198_18666;0.020738493;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
578;ProLAneug3;4;N25198_18666;0.036270635;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
579;ProLAneuk1;1;N25198_18666;0.107212476;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
580;ProLAneuk2;2;N25198_18666;0.126472688;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
581;ProLAneuk3;3;N25198_18666;0.11382697;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
582;ProLFaltg1;9;N25198_18666;0.021555042;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
583;ProLFaltg2;4;N25198_18666;0.044211196;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
584;ProLFaltk1;4;N25198_18666;0.038738634;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
585;ProLFaltk2;2;N25198_18666;0.053289428;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
586;ProLFaltk3;5;N25198_18666;0.038354885;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
587;ProLFneug1;3;N25198_18666;0.00985331;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
588;ProLFneug2;3;N25198_18666;0.030706882;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
589;ProLFneug3;9;N25198_18666;0.003692441;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
590;ProLFneuk1;2;N25198_18666;0.135027223;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
591;ProLFneuk2;2;N25198_18666;0.190103257;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
592;ProLFneuk3;1;N25198_18666;0.257859459;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
593;ProPAaltg2;3;N25198_18666;0.025298282;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
594;ProPAaltg3;15;N25198_18666;0.009096747;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
595;ProPAaltk1;2;N25198_18666;0.065432155;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
596;ProPAaltk2;4;N25198_18666;0.059490085;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
597;ProPAaltk3;3;N25198_18666;0.034914611;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
598;ProPAneug1;14;N25198_18666;0.012172757;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
599;ProPAneug2;18;N25198_18666;0.00672653;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
600;ProPAneug3;8;N25198_18666;0.029740447;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
601;ProPAneuk1;1;N25198_18666;0.147186147;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
602;ProPAneuk2;2;N25198_18666;0.131048001;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
603;ProPAneuk3;1;N25198_18666;0.173430512;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
604;ProPSaltg1;8;N25198_18666;0.022630954;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
605;ProPSaltg2;6;N25198_18666;0.014230219;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
606;ProPSaltk1;7;N25198_18666;0.016914114;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
607;ProPSaltk2;7;N25198_18666;0.038561131;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
608;ProPSaltk3;7;N25198_18666;0.028422098;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
609;ProPSneug1;3;N25198_18666;0.092806959;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
610;ProPSneug2;5;N25198_18666;0.025937534;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
611;ProPSneug3;7;N25198_18666;0.02176423;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
612;ProPSneuk1;6;N25198_18666;0.039345491;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
613;ProPSneuk2;6;N25198_18666;0.047445747;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
614;ProPSneuk3;5;N25198_18666;0.046393858;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
615;ProPSaltg3;18;N66856_583;0.003666361;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
616;ProCk1;4;N39163_9376;0.033484677;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;NA
617;ProLFaltg3;6;N39163_9376;0.005728775;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;NA
618;ProPSaltg3;6;N39163_9376;0.009211732;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;NA
619;ProPSneug3;2;N39163_9376;0.123600046;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;NA
620;ProCg3;19;N6322_1222;0.012285012;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Verticiella;NA
621;ProLAaltk2;13;N58598_1538;0.016942675;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA
622;ProLAneuk1;7;N58598_1538;0.041771094;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA
623;ProLAneuk2;13;N58598_1538;0.012763299;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA
624;ProLAneuk3;9;N58598_1538;0.018538954;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA
625;ProLFaltg2;6;N58598_1538;0.032760814;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA
626;ProCg2;18;N3998_8408;0.011164274;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
627;ProLAaltg2;13;N3998_8408;0.006160572;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
628;ProLAaltk1;4;N3998_8408;0.045226493;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
629;ProLAaltk3;16;N3998_8408;0.012758902;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
630;ProLAneug2;6;N3998_8408;0.026976901;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
631;ProLAneuk1;16;N3998_8408;0.015037594;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
632;ProLFneug1;6;N3998_8408;0.006058454;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
633;ProLFneug3;7;N3998_8408;0.005240009;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
634;ProPAaltk2;10;N3998_8408;0.025495751;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
635;ProPAneug3;9;N3998_8408;0.02141913;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;NA
636;ProPAaltg2;16;N63937_1652;0.008713303;Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;NA
637;ProLFaltk1;13;N3671_4126;0.016605303;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;NA
638;ProPAaltk1;17;N3671_4126;0.014611956;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;NA
639;ProPAaltk1;13;N19473_1496;0.017093232;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV114;NA
640;ProLAaltk1;8;N41599_9411;0.019900617;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
641;ProLAaltk3;11;N41599_9411;0.020810499;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
642;ProLFaltk2;14;N41599_9411;0.016510911;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
643;ProLFaltk3;7;N41599_9411;0.030493204;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
644;ProLFneuk2;11;N41599_9411;0.012458282;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
645;ProLFneuk3;14;N41599_9411;0.011632432;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
646;ProPAneuk2;19;N41599_9411;0.008799028;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
647;ProPSneuk1;10;N41599_9411;0.014614039;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA
648;ProCg2;15;N10425_2344;0.01173388;Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;NA
649;ProLAaltk2;12;N59102_637;0.017197452;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum;NA
650;ProPAaltg1;3;N5374_1510;0.024083271;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;NA
651;ProPAaltg3;7;N5374_1510;0.018193493;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;NA
652;ProPSaltg3;4;N5374_1510;0.012740605;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;NA
653;ProLFneug1;7;N24516_274;0.005903109;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rivibacter;NA
654;ProPSneuk2;8;N65435_845;0.037201779;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulforegulaceae;Desulforegula;NA
655;ProPAneuk1;5;N55003_2365;0.048629149;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Zoogloea;NA
656;ProPAneuk2;4;N55003_2365;0.038903211;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Zoogloea;NA
657;ProPSneuk2;16;N55003_2365;0.015770319;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Zoogloea;NA
658;ProPSneuk3;16;N55003_2365;0.011761823;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Zoogloea;NA
659;ProPSaltk3;20;N3378_519;0.008103235;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_unclassified;NA
660;ProCk1;13;N33960_816;0.015820091;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Planctopirus;NA
661;ProCk3;16;N60798_1325;0.012060829;Bacteria;Proteobacteria;Gammaproteobacteria;KF-JG30-C25;KF-JG30-C25_unclassified;KF-JG30-C25_unclassified;NA
662;ProLAaltk1;11;N35797_7278;0.012074801;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
663;ProLAaltk2;7;N35797_7278;0.031889597;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
664;ProLFaltk1;14;N35797_7278;0.01652042;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
665;ProLFaltk2;13;N35797_7278;0.016789184;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
666;ProLFaltk3;13;N35797_7278;0.01333956;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
667;ProLFneuk1;12;N35797_7278;0.011282517;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
668;ProLFneuk2;12;N35797_7278;0.012446233;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sterolibacterium;NA
669;ProLAneug1;18;N49348_568;0.014181679;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Paraherbaspirillum;NA
670;ProLAneuk1;5;N25064_426;0.04288499;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira;NA
671;ProPSneuk1;18;N25064_426;0.008993255;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Simplicispira;NA
672;ProCk1;15;N21870_587;0.012202043;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacterales Order;Vicinamibacterales Order;NA
673;ProCk2;18;N21870_587;0.012656724;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacterales Order;Vicinamibacterales Order;NA
674;ProCk3;15;N21870_587;0.012585212;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacterales Order;Vicinamibacterales Order;NA
675;ProLAneuk2;19;N49496_348;0.00651553;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Rhodocyclaceae Family;NA
676;ProPSaltk1;16;N49496_348;0.009020861;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Rhodocyclaceae Family;NA
677;ProLAaltk3;15;N47842_1008;0.013644156;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SH3-11;NA
678;ProLAneuk3;20;N47842_1008;0.007614213;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SH3-11;NA
679;ProPSaltk2;20;N47842_1008;0.008678004;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SH3-11;NA
680;ProLFneug1;14;N32632_4399;0.003195668;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
681;ProLFneug3;15;N32632_4399;0.001846221;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
682;ProPAneug1;13;N32632_4399;0.015707641;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
683;ProPAneug2;12;N32632_4399;0.009204725;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
684;ProPAneug3;15;N32632_4399;0.008892093;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
685;ProPSneug1;13;N32632_4399;0.022014052;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
686;ProPSneug2;19;N32632_4399;0.007997406;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA
687;ProLAaltk1;17;N45007_6128;0.007249682;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
688;ProLAaltk3;10;N45007_6128;0.02166765;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
689;ProLFaltg1;19;N45007_6128;0.011258661;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
690;ProLFaltg2;14;N45007_6128;0.011768448;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
691;ProLFaltk2;15;N45007_6128;0.016302205;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
692;ProLFaltk3;8;N45007_6128;0.019936367;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
693;ProLFneuk2;13;N45007_6128;0.011952239;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
694;ProLFneuk3;17;N45007_6128;0.010194595;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
